Markers_name	Type	Alias	Informative_meioses	Heterozygosity	Build37_map_physical_position	Sex.averaged_map_position	Female_map_position	Male_map_position	Build36_map_physical_position	Female_map_position_smoothed	Sex.averaged_map_position_smoothed	Male_map_position_smoothed
D10S2487	STS	D10S2487	384	0.76	127244	0	0	0	117242	0	0	0
D10S2489	STS	D10S2489	806	0.7	139661	0	0	0	129600	0.0142675855745022	0.0160072909561372	0.0124396758276224
rs1476130	SNP	rs1476130	181	0.4	274675	0	0	0	264675	0.121599388905077	0.321013466789137	0.54922536827634
D10S249	STS	AFM207WD12	1101	0.75	280852	0	0	0	270790	0.125142098357569	0.340503507998699	0.582403003136486
rs1545003	SNP	TSC0425073	24	0.05	295540	2.77	0.94	2.42	285540	0.133566141815265	0.386847967329449	0.661294552565954
rs2018975	SNP	TSC0092114	227	0.47	317501	2.77	0.94	4.7	307501	0.148158054805946	0.454367911606474	0.780303088797758
rs725314	SNP	rs725314	165	0.38	318677	2.77	0.94	4.7	308677	0.149010088690100	0.457920844887828	0.786713176218406
D10S2488	STS	D10S2488	42	0.59	343108	2.84	0.94	4.7	333108	0.166710802825946	0.531731825327241	0.919880562080518
D10S1145	STS	UT5009	86	0.63	822004	2.84	0.94	4.88	812003	0.419145498912614	1.75536644391495	3.25600745309276
D10S558	STS	AFM248VB9	122	0.64	844643	2.84	0.94	4.88	834596	0.429736527647358	1.80774721599235	3.35910601233534
rs1057304	SNP	rs1057304	257	0.5	853106	3.54	0.94	5.89	843106	0.433253471661613	1.82693962202108	3.39618599124085
rs952661	SNP	rs952661	20	0.05	1375416	3.95	0.94	7.12	1365416	0.612587473405526	2.87801535834397	5.4571675341404
rs10903430	SNP	rs10903430	126	0.29	1409399	3.95	0.94	7.12	1399399	0.62105562079381	2.93872148856954	5.56843877515431
rs1986608	SNP	rs1986608	101	0.65	1436204	4.31	0.94	7.8	1426204	0.627512435765777	2.98606332522388	5.65916740560744
D10S559	STS	AFM248VG1	48	0.3	1528335	4.31	0.94	7.8	1518331	0.644421533763662	3.14184861074639	5.97695319178465
D10S2479	STS	D10S2479	129	0.68	1610910	4.31	0.94	7.8	1600910	0.654589404125081	3.26383686920370	6.23860008501572
rs1112786	SNP	rs1112786	55	0.14	1646959	4.31	0.94	7.8	1636959	0.657782343016453	3.32004858468161	6.3531135768756
D10S1474	STS	UT8169	21	0.3	1650563	4.31	0.94	7.8	1640476	0.658101557190619	3.32566835284667	6.36456206711563
D10S526	STS	UT1699	188	0.72	1675684	4.31	0.94	7.8	1665604	0.660247108433285	3.36803873142464	6.44075194405961
rs10794782	SNP	rs10794782	273	0.51	1690792	4.31	0.97	7.8	1680792	0.661500404627238	3.39501232136203	6.48489001534781
